cid,text,time,author,channel,votes,heart
UgxhRAU4cdxDPisYdW94AaABAg,em rất thích những video như kiểu thoát khỏi căn phòng này mong vid sớm đạt 6.000 like để có link map!!,3 tuần trước,Thiết Trần,UC5DUkCrt3D9gIG9tZwTI-Jg,2,FALSE
,,,,,,
UgzMCUZN4hzo5cypOYh4AaABAg,ủng hộ anh rồi nhé chúc anh lên được 1tr người đăng kí trong một thời gian rất sớm nhé🥰🥰🥰,3 tuần trước,Phạm Trường,UCKtaHZr17QICqUTCr8hXOSg,3,FALSE
,,,,,,
UgzCWAdAd4XJKrMw3b14AaABAg,"vẫn cuốn a ơi, kiểu ở vn ít người làm thể loại này ấy=))",3 tuần trước (đã chỉnh sửa),Đỗ Nhật Minh,UCiDaNoS4ZBjRnyntK3NUSmg,7,FALSE
,,,,,,
UgzJzZSO_rdBlComTDp4AaABAg,vẫn hay như video escape cũ:)),3 tuần trước,Thanh Duyên Phan Thị,UCmxMxB7A20BMEFLEXXTythg,3,FALSE
,,,,,,
UgyAHnw-ekool3GqmAx4AaABAg,content cuốn quá anh ơi. bao h anh ra chapter 3 ạ?,3 tuần trước,Trần Nguyệt,UCmDR3Af1UXspH00EOoHXlDw,2,FALSE
,,,,,,
UgxoiHbGfCsdfg2I_eV4AaABAg,đây chính là những gì chúng tôi muốn❤❤,3 tuần trước,dũng find the markers,UCkuhguar5dkHzVaqij7rVQA,3,FALSE
,,,,,,
UgzE_xrEeOQsMPGXB7V4AaABAg,hi anh,3 tuần trước,Kan Anime,UC-4whXE9eU1MH0m6jDO305A,1,FALSE
,,,,,,
UgxrrUd5685vjEBbu0V4AaABAg,"Cat đi làm tiến sĩ ik, Cat dư sức lun ík 😸",2 tuần trước,Ken AMV,UC0dG1EmV2rLT4tOuSIxGznQ,1,FALSE
,,,,,,
Ugz2Ex2VAggVLvYYbJ54AaABAg,Perry nghĩ là ở cái đoạn anh Long cat có 2 cái thuyền. Anh có thể dập nát 1 hoặc cả 2 cái ra để lấy block di chuyển. Thay vì phải đặt thuyền để nhảy như Dream,2 tuần trước,BLV ĐINH KHÔI - ĐẤU HỖN LOẠN GAMING TV,UCX69oe5ydCUl-M65bJMDTTw,1,FALSE
,,,,,,
UgwdTcQE-sTfUvDLWvF4AaABAg,Hi anh,3 tuần trước,Tien Duong,UCxhAQfTzB71zgJCCp4Eqotw,1,TRUE
,,,,,,
Ugwm7hrhAT14H7pOCzR4AaABAg,anh ơi làm escape room và cách hướng dẫn các mẹo rất hay nhưng nếu em dùng điện thoại thì làm pha MLG KHÔNG GÌ CẢ kiểu gì ạ?em hỏi câu này mong anh trả lời🥰🧐,2 tuần trước,WhiteWolfOtaku VN,UCLzBdyWS1FG6BlXFs021tlw,1,FALSE
,,,,,,
UgwYT1P4xWsnt-aXffl4AaABAg,xem đi xem lại vẫn thấy hay =)),3 tuần trước,s13_mnr,UCF3v2HPxJkKtQ_0j8GX62ew,2,FALSE
,,,,,,
UgzlkOHRfMyzs8cYfLJ4AaABAg,"hay thế anh ơi
mong anh ra phân 3 sớm hơn nhé",3 tuần trước,bộ trưởng bộ sẽ gầy,UCw1qvhuGpEbgu1EE06xKZ_g,0,FALSE
,,,,,,
UgyFvWROLvxxkfXVJl14AaABAg,"Mấy năm trước có xem kênh người khách du lịch chắc từ Sài Gòn ra phan thiết,  anh ta mua 1kg cua,  anh này có đem theo cân để trong xe máy , cân lại chỉ có 550 grs thiếu 450 grs. Anh ta hỏi chị bán cua : sao kỳ vậy chị , chị nói bao nhiêu Tôi mua không trả giá,  sao 1kg chị cân có 550grs vậy,  chị bán cua không đối sắc mặt  , mặt tỉnh nói : Anh trả giá 600, 000 kg Tôi cân đủ, còn giá 350,000 kg thì cân vậy 😂😂😂Tôi người sống nước ngoài nhiều năm,  nói thật Tôi làm từ thiện nhiều nhưng khi nghe chị bán cua mặt tỉnh nói như vậy thì Tôi hiểu ngay rằng : tại sao ở vn có những vụ : đâm  ,chém  ,giết người  là vậy ?? 
* Dù tâm Tôi có rộng mở đến đâu nhưng cũng khó chấp nhận lối buôn bán kiểu đó : làm từ thiện là từ thiện  , việc nào ra việc ấy. Vì sao nhiều du khách đến vn 1 lần không trở lại  ?? Chặt  ,chém , vệ sinh kém  ,cơ sở hạ tầng kém v.v. 
* Đừng ai nói với tôi vì nghèo nha!  Nghèo rồi làm bậy  ,đổ thừa vì nghèo để khỏa lắp những việc làm sai trái sao?  
*  Việt nam khó tiến bộ,  vì sao?  Luật không nghiêm , làm cái gì cũng không đạt mức cao nhất về "" phẩm  ,cũng như chất lượng miệng cứ luôn : kệ không sao đâu v.v. "" 
* Hễ ai đó yêu cầu đúng chuẩn mực thì bị bêu rêu là : khó khăn  ,cố tình làm khó v.v. 
  Chừng nào vn hội nhập thế giới đây ?? Chắc còn 1 chặng đường dài thăm thẳm luôn.",4 tuần trước,@michaeltran1853,UCrwm73lydRzzFG0MEdzB5fw,4,TRUE
,,,,,,
Ugzcp6dyBv_sTD0R6zl4AaABAg,Happy Easter 🐣 tất cả mọi người và DĐAG. Chúc tất cả bà con được nhiều sức khỏe và bình an trong cuộc sống ❤,1 tháng trước,@TramNguyen-tu6vd,UCipRNB9uraR9jJsojGQZeLg,7,TRUE
,,,,,,
UgwMeF5B10-m3A-a9XV4AaABAg,"Rất vui anh đã trở lại quê em, luôn theo dõi và yêu mến anh!!! ^^",1 tháng trước,@nguyensarami8201,UC2s61vo21kNN-13elHlM-kQ,1,TRUE
,,,,,,
UgyBHVOSTx4sdX3EYy14AaABAg,"Cảnh đẹp quá , nhìn nhớ quê hương , nhất là những ai sống nơi xa xứ .",1 tháng trước,@thanhthienbao573,UCXh7e_pxpSb9fgE75by_2GA,2,TRUE
,,,,,,
UgxYdaDbXHOAatVb7Yh4AaABAg,"Theo bước chân con mới biết được nhiều vùng miền của đất nước mình và rồi cảm thấy tự hào vì quê hương mình nơi  nào cũng đẹp.Đẹp từ phong cảnh rừng núi,biển cả,cho đến vùng đồng bằng,sông nước mênh mông ,và thật đẹp thật thương người con dân đất Việt với đời sống quá nhiều thăng trầm lam lũ.Yêu thật nhiều những thước phim mà con đã cống hiến với lòng cảm tạ chân thành xin gởi đến con.Mong con sẽ luôn có thêm những khám phá mới mẻ để làm nên những video phong phú hơn.Chúc con đi đường bình an có nhiều niềm vui mỗi ngày mỗi nơi con đến.",1 tháng trước,@coloc2091,UCxOFgW0u5MBCk6mWEwzIONw,3,TRUE
,,,,,,
UgxGaiNKPl_PwnNp2pZ4AaABAg,Привет. Спасибо за ваше видео. Всё отлично ❤❤❤👍,2 tuần trước,@user-im2ei2vd4m,UCQ0YafsMe1wJQ7QriyOo08A,1,TRUE
,,,,,,
UgzKkp6f0KlmiM8mKEV4AaABAg,Cám ơn Cháu Dủ rất nhiều đã chia sẽ chợ làng chài Mũi Né  ...👍🌹❤,1 tháng trước,@luuphan6343,UChPVjZauB6GCpx_lCc2dbAQ,1,TRUE
,,,,,,
UgwQ69I6GSFFQx7hdAJ4AaABAg,Có lẻ là khách nước ngoài cũng biết việc cân thiếu. Chúc AD cùng MN nhiều sức khỏe,1 tháng trước,@hiemontakai1428,UC8aos40s8tv_0vtbt_b05-g,3,TRUE
,,,,,,
UgxxriOpZqkQkAb7P314AaABAg,Mũi né Phan thiết đẹp quá ❤ chúc bạn nhiều sk nha,1 tháng trước,@DoiSongNhaTrang,UCqbktviZOHGw0VDQrsU0EFg,3,TRUE
,,,,,,
UgyyNgiQN_GppatnDq14AaABAg,"Nay đi miền Trung hả em, vui vẻ nha 😘😘",1 tháng trước,@truongngo8398,UCksAYvWRPKINpsbYFaX9mNg,2,TRUE
,,,,,,
UgzX3k0Q1cGh3LDU5jd4AaABAg,"Trước khi định cư ở Mỹ 
Tưởng ở buổi Né bốn năm 
Cảm ơn em zaii Nheu cho a  thấy hình ảnh 🥰",1 tháng trước,@luxetran-eo2gf,UCTVZ3Aj3jJUl1445cmcgUAQ,2,TRUE
,,,,,,
Ugy53jTL667nszLS1NB4AaABAg,"Xem lại vẫn thích, biển tháng này đẹp",1 tháng trước,@hiemontakai1428,UC8aos40s8tv_0vtbt_b05-g,1,TRUE
,,,,,,
Ugx0Uhd734smgNBoZvF4AaABAg,Em vận động bà con đừng buôn bán như vậy nữa được không...??? XẤU HỔ QUÁ ĐI 😂😂😂😂😂😂 😂😂😂😂😂,1 tháng trước,@HungTran-du6qg,UCqpFN_fIod28vfwdvA93J9g,1,TRUE
,,,,,,
Ugx7NU_xwnzH_S_YfNx4AaABAg,"Mình mới đi Hàn Quốc về được một thời gian rồi.Hay xem mấy video về bắt cá,tôm,cua,lươn.Sau sang lại Hàn Quốc những ngày nghỉ rảnh đi câu ,đi bắt cho vui.Dân bên đó toàn dùng đồ siêu thị nên đồng áng tha hồ cá tôm cua.",1 tháng trước,@PhuongNguyen-bh9dx,UCv_MpTbcE5vV-DEyob_d0lQ,1,FALSE
,,,,,,
UgwCKretA8IbRkD9co14AaABAg,"Có dịp về Cần Thơ quay nhớ rủ chị Ngân đi quay tiếp  nhe anh vũ 🤣.. 
Em con chị Ngân đây ✌️",1 tháng trước,@caramels547,UC72BkBK5Gtm6ZSDFsxQngrw,1,TRUE
,,,,,,
UgyjdyU9pfetlE8LZ_F4AaABAg,"Hôm nay thay đổi không khí theo chân DĐAG ra biển chơi. Cảnh biển làng chài thật là đẹp, tiếng cười nói, trả giá qua lại vui vẻ khắp một vùng biển.",1 tháng trước,@TramNguyen-tu6vd,UCipRNB9uraR9jJsojGQZeLg,2,TRUE
,,,,,,
UgzQwc8SbZaeRDGmu2R4AaABAg,Đẹp lắm!❤,1 tháng trước,@cammongnguyen1738,UCtqvUJNskiSM_v-ES9GBHhQ,2,TRUE
,,,,,,
Ugzw-Kq-Hr7o-FZEPKx4AaABAg,Mấy người dân bán ở bải biển rất là hung dữ và bán rất mắc .Họ nói chuyện nghe rất đáng sợ ....có thể nói mua đồ ở chợ rẻ hơn ....,2 tuần trước,@longngoc2462,UCPcQI2gFo_MI9EjbXzsTelw,0,TRUE
,,,,,,
UgxAGBiGY0ynPYd41E54AaABAg,"Chia sẻ của bạn rất thú vị. Người ta hay có câu: Buôn gian, bán lận nên khách du lịch phải cảnh giác thôi. Thực tế thì có đến 80% là như vậy. Đôi khi người bán hàng hay có suy nghĩ khách mua cũng chỉ một lần thôi. Mà nếu cân đúng thì giá lại cao. Đâu cũng vào đó cả thôi. Cám ơn bạn đã chia sẻ. Chúc một buổi tối an lành và hạnh phúc. Luôn ủng hộ và đồng hành cùng bạn!🤩😍🥰👍🤝🙏",1 tháng trước,@tkofficial8064,UC60jITDzWAWgvMisC2RCJkQ,3,TRUE
,,,,,,
UgzfNQo4mn3wsyaeGAt4AaABAg,"Cháu quay nơi nào , thì hướng dẫn cách đi xe đến , từ Sài Gòn đến bao lâu , nơi đây gần ở đâu , vì nhiều người đi nước ngoài còn nho , nên cháu nói mũi né không biết ở đâu ?  Và giới thiệu khách sạn , để biết mà thêu . Cảm ơn cháu nhiều",1 tháng trước,@LyLe-yg6zc,UCHqyR3SpepOSv6JJ5ln8FzA,4,TRUE
,,,,,,
Ugy-se00Eoz5rCbtyK14AaABAg,"Không biết có phải là duyên hay không, khi đang nghe video này là lúc bản thân hoang mang rời bỏ công việc. Một tương lai mờ mịt. Vậy mà nghe hết video lại cảm thấy bình an và nhẹ nhõm hơn ♥️. Cám ơn rất nhiều 💚💜❤️",2 tháng trước,nhàn hà,UCOhFr3lcaoowT3kdKkRPvBg,80,TRUE
,,,,,,
Ugycr4pxTPMkwSvo2J54AaABAg,"Rất cảm ơn kênh đã chia sẻ nhất là người đọc. Giọng đọc rất hay và truyền cảm, cá nhân mình thấy hay hơn nếu ko có nhạc nền ở trong đó ạ❤",16 giờ trước,ĐỨC THIỆN NGUYỄN,UC_19JnIecUVGrloCj46HdqA,0,FALSE
,,,,,,
UgxquyPJ7LixvM3IuXd4AaABAg,hay và thấu hiểu những câu chuyện ý nghĩa nhất đối với tôi ☺️,1 ngày trước,💔_story_cùng_Bi_🥀,UC46GEFjpujyAJvmirQLio5g,0,FALSE
,,,,,,
Ugza_TGXzF-TrvYlTr54AaABAg,"Mình cũng đang chơi vơi trong cuộc sống vì cái tính lười và phá vỡ kỉ luật. Rất muốn quay về quỹ đạo kỉ luật của bản thân, đây cũng là thứ mình đang muốn tìm về😊",1 tháng trước,Phương Thảo Bùi Thị,UCcQnRabyEAOgirGCjjTkoKA,5,FALSE
,,,,,,
UgyKSlNnLhNgraBF7pV4AaABAg,"Tuyệt vời ,1 cuốn sách và giọng đọc truyền cảm hứng cho mình khi hoang moang chọn thứ mình thích . Cảm ơn kênh rất nhiều .",1 tháng trước,Hà Thu,UClDwek66pcn4ylyb65Rbprw,2,FALSE
,,,,,,
Ugzgeyqj_4S52VNIHY94AaABAg,"Sau khi xem xong video khiến tôi nhẹ nhõm và suy nghĩ thoáng và tích cực hơn , cảm ơn rất nhiều ❤",1 tháng trước,Nguyễn Khoa Điền,UCs26Y5R6QMQbA1cHJZblcvA,2,FALSE
,,,,,,
UgyKpNRLyctDfc7rzy14AaABAg,"Rất hay,rất đúng với hiện trạng của mình!cảm ơn bạn!❤",1 tháng trước,Anh Thủy,UC6iS5XfQsfYhfalYDL-03gg,1,FALSE
,,,,,,
Ugzw-g8gvE4gDVpfITh4AaABAg,"Hay quá ạ, cảm ơn tác giả, cảm ơn Vinara🧡",3 tuần trước,Như Ý Nguyễn,UC2fWB8xjC-NCEj2NkKyQd4w,0,FALSE
,,,,,,
Ugwo71SxBjTjC_OMvrN4AaABAg,"Trong lúc bản thân cảm thấy gục ngã nhất, thật sự rất biết ơn khi thấy vid này❤‍🩹.",1 tháng trước,Trần Võ Anh Thư,UC2qweHvsg3py5Sgwcx_teFQ,17,FALSE
,,,,,,
UgwkBYzeVMflvWJU9hp4AaABAg,Cảm ơn bạn nhiều lắm nghen bạn ơi! Mình chúc bạn và gia đình có thật nhiều sức khỏe và an lạc nhé!,2 tuần trước,YU-ZAN Ngoc Tram,UC3IpM2DTdx2oZxklbUMiQeg,0,FALSE
,,,,,,
UgwDfqJerGnBLszT5dN4AaABAg,mong chị sớm ra nhiều video hơn giọng chị thực sự rất chill em vừa học toán mà nghe đc luôn nên em k bị mất tập trung ý như nghe nhạc,1 tháng trước,Dương Phượng,UCoYFR3hNACGebHupNcL-EKw,4,FALSE
,,,,,,
UgwrVyypS_sNhUAEHnp4AaABAg,Kỷ luật bản thân là 1 việc rất khó khăn😢! Nhưng muốn thành công buộc phải kỷ luật!,2 tháng trước,Rose Ha,UCHMvxLT8TZT4otiHAOfgNPg,9,FALSE
,,,,,,
UgwPRfDonew0Lfg5kvN4AaABAg,Mong kênh phát triển thêm trên nền tảng spotify ❤,1 tháng trước,Henry Nguyễn,UCJttYSS04tLZv5IWqjM9fPg,5,FALSE
,,,,,,
Ugz6Exp0C9nAKI187FV4AaABAg,Giọng bạn hay quá! Mong bạn đọc thêm nhiều sách hơn ạ,2 tháng trước,Heulwen Võ,UCsALW1MEDgF64ans4xuM_mg,1,FALSE
,,,,,,
UgxtO7LcF9JioS5v2wl4AaABAg,Ôi hay quá. Đây đúng là kênh để mình học hỏi & theo đuổi. Mình cũng đang làm Kênh Youtube tương tự vậy ạ.!!!,1 tháng trước,My Radio Vlogs,UCACD1qtJ7-rhZewqpM34xbA,3,FALSE
,,,,,,
UgzV6vAeh7drm9EklWZ4AaABAg,Cảm ơn bạn vì quyển sách và giọng đọc quá hay. Hi vọng bạn sẽ làm thêm nhiều clip khác nữa,2 tháng trước,khang khang tv,UC0teNaEkNOyYJjw7K9ZDvhw,8,TRUE
,,,,,,
UgxZqhk-FNcOmIsJjRd4AaABAg,Thời điểm tốt nhất để trồng cây là 10 năm trước. Thời điểm thứ 2 là Hiện Tại 😍,2 tháng trước,Long Đình Homes,UC_7Y1R-WUbURcaG7DVNoOig,9,TRUE
,,,,,,
UgzJWD2wmAUooEaUNMB4AaABAg,Quá hay😚😚,2 tuần trước,Truong Lam,UClPcrHTKQVl5ls3ffToC2jA,0,FALSE
,,,,,,
Ugy5EhalzMoiUmGILQl4AaABAg,Trong suy nghĩ lúc nào cũng mong muốn thành công có thể lm đc 1 mục tiêu nào đó đến cùng. Nhưng cuối cùng vẫn ko lm đc 30 năm cuộc đời vẫn chẳng có gì . Thật sự ko biết lm sao để có tính kỷ luật,1 tháng trước,Hướng Triệu (Nio slim),UCzyKVOm_kvaa7TZ7bVdMDUg,0,FALSE
,,,,,,
UgzOqVyjr3UjNV-93hl4AaABAg,"Cảm ơn bạn,quyển sách mình đang cần tìm để nghe",2 tháng trước,Hung Letrong,UCXe5ds6mmNcAZ3JDvNsl0cQ,0,FALSE
,,,,,,
UgwylUnJ3hgyocLuxKN4AaABAg,Ờ mấy zing ! Gút Chóp HeroTeam🤪❤️,2 năm trước (đã chỉnh sửa),Ruby TV,UCq1tFTEF9EDpiqLVTV5FNkw,"2,3 N",TRUE
,,,,,,
UgwFMCOFb0k28mWEPl94AaABAg,PHONG CẬN ĐẸP TRAI NHẤT HÀNH TINH VŨ TRỤ THẾ GIỚI ĐIỆN ẢNH PARODY :]] HÉ HÉ,2 năm trước,Phong Cận Tv,UCwHsswGDpVWHPAC-ssScIwQ,"9,6 N",TRUE
,,,,,,
Ugx2BL1ya-x8JSQC-bN4AaABAg,"dù MV này đã 1 năm r ,nhưng nó vẫn hay như ngày nào.một tác phẩm ko thể quên đc",1 năm trước,FLINNER SHORT,UCiTgROWZ1LEKjAu63SHl9hw,54,FALSE
,,,,,,
UgxmKeg0bS93FezTx4F4AaABAg,Đã năm 2 ròi nhưng bài này vẫn hay như lúc đấu❤,2 ngày trước,Anh Ha,UCGMjiu1riyjeEn1iy9aEdZA,4,FALSE
,,,,,,
Ugw4P8ehnVhkuEsqt_l4AaABAg,"Ta nói:
Tình yêu làm ta trưởng thành hơn
Nhưng cái này nó lạ lắm:>>>",7 tháng trước,Roxanne Walker,UCB2N-xLncCDOWhYRrLl1BOA,23,FALSE
,,,,,,
Ugzcm3kTuHmDjvYJMZN4AaABAg,Chẳng hiểu sao bây giờ vẫn xem bài này thấy đáng yêu quá ý :3,1 năm trước,Hồng Phạm,UCDYVWctN6x9Z0Gun4ovljvA,109,FALSE
,,,,,,
Ugz44lCG7JqMM7KqMPp4AaABAg,Đường quyền tình yêu thật là hay😊,9 ngày trước,Trung Lê Quốc,UCYji_rdf6Am--QZNCtkPjKw,0,FALSE
,,,,,,
Ugzae0TmaBDvw2EmUWl4AaABAg,LÊN LUÔN CÁC HERO CON ƠII ❤️❤️❤️,2 năm trước,Mèo Simmy,UCh2lo0AEEMkJ3LO4dldfjGA,10 N,TRUE
,,,,,,
UgxSnVkzr7dNpFj15RF4AaABAg,Nhạc hay thật hero team ơi ❤,2 tuần trước,alex hwangderwood,UCvhDvHwD4H8-1JjKQm_VSuQ,0,FALSE
,,,,,,
UgzZWU13RU4N7ddK5fp4AaABAg,MV dễ thương quá !!! Em mình nghe mà thích quá trời lun !!! Chúc Hero Team ra thiệt nhiều MV mới nha !!! Mình hóng đó,1 năm trước,Võ Donna,UCDapt55iNy082K7jHwAPIeg,22,FALSE
,,,,,,
Ugw1NhGnT7pocZR0xmx4AaABAg,"em thích đoạn mà anh Phong hát nhất, rất là hay",3 tuần trước,Mo Trong,UCuDjMqQ_MMarIG1nA5vx9dA,0,FALSE
,,,,,,
UgwWpaDIx-v-XPQPLN54AaABAg,Quá hay luôn 🎉,3 tuần trước,Han Pham,UC8Q9Dc3MiO9Fr8llL47UJnw,2,FALSE
,,,,,,
UgwwdklN8ePeSuVRRkV4AaABAg,LÊN TOP THỊNH HÀNH NÀO MN ƠI,2 năm trước,Sammy Đào,UCqNW5fsJjgHvGSyidejM3zg,10 N,TRUE
,,,,,,
UgzCJodQ-9J8jZNqqZt4AaABAg,Chúc các anh chị team Hero Team ngày càng phát triển để làm các MV hãy hơn nữa,1 năm trước,Chinh Cao,UCREJApfgdiMjdlppt4tM4oQ,3,FALSE
,,,,,,
UgxsZFQ50rT7zKsm1fl4AaABAg,Qua năm mới nhưng vẫn nghiện =))),1 năm trước,QuangThắng Tv,UC4zbvyBHfY4QJeygMlQD6gg,11,FALSE
,,,,,,
UgxO-kBkFqC8WJ_6JJx4AaABAg,Dù bài này đã 2 năm rồi nhưng vẫn hay,2 tuần trước,16. Nguyễn Đức Minh,UCTOJGzjTZm6IomeyFwRquiw,0,FALSE
,,,,,,
UgwZi6-ckOMI7vIlfAF4AaABAg,"Tự nhiên em em tới cái đoạn mà Anh Phong bị quật cho phát rớt xuống nước là thấy nó mắc cười quá luôn rồi chứ nói gì tới MV ở trong nữa chứ, I love Hero Teams. Em chúc các anh chị mãi hạnh phúc bên nhau ạ",1 năm trước,namy nek,UCwCIG9FAP3NcHW0By73x61A,10,FALSE
,,,,,,
UgxfK213Gxp22NcbX254AaABAg,"1 năm
 R coi lại vẫn thấy hayy ❤️🥰",9 tháng trước,Yến Nhi,UC-7m3XgKnNwaOv4AnSUo9mQ,38,FALSE
,,,,,,
UgxE1VKTKS4OuDgFrm54AaABAg,"MV dễ thương quá, chúc mừng Hero Team 😝💙",2 năm trước,VinhMC,UCI2MZll3O7ftETynbDt7FsQ,"4,5 N",TRUE
,,,,,,
Ugxdmqt7oVp_p9Y63B54AaABAg,"Mê từ cái nghe đầu tiên, em xem hơn 50 lần rồi mà vẫn thấy hay quá. Luôn là fan cứng của HERO TEAM",1 năm trước,Ngân Nguyễn tik tok,UCuAmjXOGYnMaDbf8OS_yjJw,147,FALSE
,,,,,,
UgxKmB3xcy5sZ-QzZe94AaABAg,"áp lực thật sự ạ,  bây giờ mình đang rất thất vọng về bản thân,  áp lực về điểm số, thành tích, bạn bè khiến cho mình từng là 1 người không lo nghĩ,  vô tư khiến mình thành 1 đứa như tự kỉ,  lúc nào cũng khóc 1 mình, mình thật sự mệt mỏi...!!",1 năm trước,hiia,UCva5c-XBpW3RqxxbS3aC3CQ,95,FALSE
,,,,,,
Ugx2HWlFXABeSV-czm54AaABAg,"Tôi bây giờ đang học 12, trong tình hình dịch bệnh nên phải online. Học thì ngày 2 buổi, kt thì sáng, chiều có khi buổi tối vẫn kt, chủ nhật cũng vậy. Nguyên tuần có đc ngày chủ nhật đc nghỉ thì sáng đã thấy link bài tập gửi đầy, đôi khi cảm thấy bản thân muốn khóc, thật sự quá mệt ( nhà trường chỉ bt theo đuổi thành tích mấy GV nào hiểu đc nỗi khổ của HS)",1 năm trước,Hoàng Trấn,UCN-gWjF6jQlqLCtIsRF9yOw,81,FALSE
,,,,,,
Ugz-miSmYTkkM6L2WjN4AaABAg,"Thực sự mệt vì việc học hành , học thì tốt nhưng bây giờ thì tôi thấy kiến thức đã được nâng cao hơn khiến cho nhiều học sinh phải chịu áp lực",1 năm trước,𝘿𝙖𝙣𝙝 𝙚𝙙𝙞𝙩🎭,UCq6msQbD4SX8_nExXTLT-CQ,117,FALSE
,,,,,,
Ugzx7egMTKxl6XBj8lh4AaABAg,Lại học cứ học là lại buồn khi không có ai cạnh bên để dỗ dành và an ủi những lúc buồn 🙂,1 năm trước,RokoChill,UCuU-Ibs3JsTen5iUPo49J7A,13,FALSE
,,,,,,
UgyF2qFY_EhXokDChoJ4AaABAg,"Một đứa trẻ cho dù có trong sáng đến đâu nhưng lại sống trong một môi trường có quá nhiều sự áp lực thì cg sẽ thay đổi thôi đừng đòi hỏi ,so sánh với con nhà người ta sự so sánh đó của bố mẹ khiến ta bị tổn thương rất nhiều nhiều khi muốn khóc nhưng phải nén lại",1 năm trước,Rinfu Yamato ◉_◉,UCBvjyHNs4b96-yBxGTj0yTA,14,FALSE
,,,,,,
Ugyu2DHzCdZT3HyIg_94AaABAg,"bố mẹ mình thì ko có quan trọng những con điểm mà quan trọng nhất vẫn là sức khỏe, mình thấy mình thật may mắn, nhưng mình ko vì điều đó và lại ko vươn lên trong học tập. Cố lên các bạn nhé",7 tháng trước,I'mfallinlove,UCGLN4zJ2BdPKRiXXzuEmqJA,1,FALSE
,,,,,,
Ugynx52-FkxpQbZr-rJ4AaABAg,"còn gia đình tôi bắt tôi học ít lại, ông bà tôi nói phải nghĩ đến sức khỏe (vì tôi chỉ ngủ hơn 4h một ngày). Tôi k nghĩ việc học áp lực quá đâu, tôi thấy con đường học vấn có một sức hút rất mãnh liệt, kiểu làm được bài khó rồi thì sẽ muốn làm đc thêm bài khó hơn rồi bài khó hơn nữa í, muốn bản thân biết thêm thật nhiều thứ nữa.",1 năm trước,Diệp Lạc Hồng Phong,UC1wwYidEEerqNv-H43CC3pw,7,FALSE
,,,,,,
UgyMJMcyN7085e9tgOZ4AaABAg,This can help lots of parent to cognitive about how dangerous it is to pressure  their kid to get high grades. Anyway you did a great job i hope you can do more this can help a lot,1 năm trước,Quốc Thịnh 10A2,UC_9TUMbvxjn2T3H7YY1A-hw,13,FALSE
,,,,,,
UgwLdWs2eZ891RHHJkd4AaABAg,"mong rằng những bật phụ huynh có thể xem và đọc cmt dưới đây. cha mẹ cứ nghỉ học tốt cho con , những con ra sao, có cảm tháy vui vẻ hạnh phúc không thì bố mẹ chưa nghỉ tới. cha mẹ sẽ không bao giờ biết rằng lúc mọi người đang ngủ say thì nó phải thức cặm cuội làm bài. những môn học mà nó không thích, những bài hc mà nó không hiểu cứ ở trước mặt. ngày ngày áp lực trong nó càng nặng. nhường như mỗi đêm nó đều cắn chặt răng mà khóc nức nở trong âm thầm.",1 năm trước,Phụng Mỹ,UCWNFwaeeWJwyl5yM9LJtghA,9,FALSE
,,,,,,
UgzZ4hhSZ6C1BcfzlPB4AaABAg,"Bố mẹ thường luôn cho rằng mình đúng, cho rằng “có áp lực thì mới có kim cương”. Tất nhiên mục đích của việc bố mẹ muốn mình học hành tốt vẫn là muốn mình có một tương lai, một cuộc sống tươi đẹp hơn. Có những người muốn con thực hiện được ước mơ về học hành, công việc đã dang dở trước đó của mình. Nhưng phải chăng tất cả phụ huynh đều không thể thực sự hiểu con muốn điều gì, không chịu lắng nghe tiếng lòng của con?",1 năm trước,DraBattle - Lịch sử Hoạt Hình,UCB-ShdcSLx5SbrAtYuhqvrQ,1,FALSE
,,,,,,
UgzpcJf9Mgm7QawvjJB4AaABAg,"hồi bé tôi rất muốn đi học, nhưng tôi nhận ra rằng học lại áp lực đến vậy",1 năm trước,Hồng Nhung Châu,UC7UUJddl8YNjRL0K8rdxlqQ,9,FALSE
